,Year,Kilometers_Driven,Owner_Type,Seats,Price,Company,Mileage(km/kg),Engine(CC),Power(bhp),Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual
4433,2013,79663,1,5.0,6.5,Hyundai,16.8,1493,110,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4434,2013,63000,2,5.0,4.25,Honda,25.8,1498,98.6,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4435,2014,45000,1,5.0,4.75,Honda,26.0,1498,98.6,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4436,2014,56501,1,7.0,17.71,Toyota,12.9,2755,174.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4437,2015,58000,1,5.0,5.85,Volkswagen,20.34,1498,103.2,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4438,2011,51602,1,5.0,17.27,BMW,22.48,1995,190,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4439,2007,74199,1,5.0,9.25,BMW,16.07,1995,181,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4440,2017,25000,1,5.0,12.75,Hyundai,13.0,1591,121.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4441,2016,70000,2,5.0,27.0,BMW,21.76,1995,190,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4442,2013,25000,2,5.0,21.0,Mercedes-Benz,14.84,2143,167.62,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4443,2017,22000,1,5.0,7.95,Maruti,26.59,1248,74,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4444,2015,47020,2,5.0,4.5,Maruti,23.1,998,67.04,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4445,2017,8000,1,5.0,33.75,BMW,19.59,1995,187.74,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4446,2010,73000,1,7.0,17.51,Audi,11.33,4134,335.2,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4447,2017,36973,1,5.0,6.8,Honda,18.2,1199,88.7,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4448,2014,42083,1,4.0,1.68,Tata,25.4,624,37.48,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4449,2016,61000,1,5.0,2.9,Maruti,24.7,796,47.3,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4450,2014,43628,1,5.0,3.16,Maruti,22.5,998,67.04,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4451,2014,60000,1,5.0,3.9,Hyundai,24.4,1120,71,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4452,2010,54000,2,5.0,1.95,Chevrolet,17.8,1199,76.8,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4453,2015,27001,1,5.0,26.52,Jaguar,16.36,2179,187.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4454,2010,52000,1,5.0,9.0,Volkswagen,18.33,1968,167.7,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4455,2012,80000,1,5.0,4.5,Hyundai,21.27,1396,88.76,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4456,2008,160000,1,6.0,8.75,Mitsubishi,10.5,2835,107.2,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4457,2018,3300,1,5.0,11.5,Maruti,24.3,1248,88.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4458,2016,35027,1,5.0,3.0,Maruti,24.07,998,67.1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4459,2015,26568,1,5.0,3.79,Hyundai,21.1,814,55.2,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4460,2015,59000,1,5.0,6.0,Maruti,28.09,1248,88.5,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4461,2016,51000,1,5.0,13.25,Hyundai,19.67,1582,126.2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4462,2012,56400,1,5.0,8.0,Skoda,17.2,1968,138.1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4463,2015,80000,1,5.0,5.8,Volkswagen,20.14,1498,88.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4464,2013,107000,2,7.0,13.5,Toyota,12.99,2494,100.6,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4465,2014,100000,1,5.0,25.0,Mercedes-Benz,14.21,2143,203,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4466,2016,59998,1,5.0,5.49,Volkswagen,20.14,1498,88.8,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4467,2013,105000,1,5.0,19.0,Audi,17.32,1968,150,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4468,2011,36000,1,5.0,2.5,Hyundai,18.5,1197,80,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4469,2015,24350,2,5.0,3.0,Hyundai,19.81,1086,68.05,0,0,0,0,0,0,0,1,0,0,0,0,1,1
4470,2018,28973,1,5.0,6.64,Tata,24.7,1047,69,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4471,2017,8243,1,5.0,3.21,Hyundai,21.1,814,55.2,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4472,2009,136642,2,5.0,1.55,Hyundai,17.92,1086,62.1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4473,2011,60000,1,5.0,2.59,Hyundai,17.92,1086,62.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4474,2008,100000,2,8.0,4.0,Mahindra,12.7,2609,120,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4475,2010,48689,1,5.0,3.87,Honda,17.4,1497,117.3,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4476,2017,45000,1,5.0,9.75,Maruti,24.3,1248,88.5,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4477,2019,38163,1,5.0,32.91,Audi,17.11,1968,174.33,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4478,2011,43800,2,5.0,16.75,Mercedes-Benz,14.21,2143,203,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4479,2007,92000,1,5.0,1.9,Honda,13.5,1799,130,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4480,2017,14064,1,5.0,6.59,Hyundai,18.6,1197,81.83,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4481,2017,42366,1,5.0,31.93,Audi,15.73,1968,174.33,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4482,2014,76551,1,5.0,7.25,Honda,25.1,1498,98.6,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4483,2008,72672,1,5.0,1.9,Hyundai,19.81,1086,68.05,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4484,2015,45000,1,5.0,3.55,Maruti,25.2,1248,74,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4485,2012,91696,1,7.0,9.25,Ford,11.4,2953,153.86,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4486,2009,66484,1,5.0,1.65,Ford,13.8,1299,70,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4487,2019,15456,1,5.0,36.64,BMW,20.68,1995,190,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4488,2011,55000,2,5.0,16.0,Mercedes-Benz,14.21,2143,203,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4489,2019,21112,1,5.0,5.38,Maruti,15.1,1196,73,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4490,2014,61297,1,5.0,4.35,Honda,25.8,1498,98.6,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4491,2006,80000,2,5.0,1.2,Maruti,17.3,993,60,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4492,2013,59000,2,5.0,4.1,Hyundai,18.5,1197,80,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4493,2009,150000,1,5.0,18.75,BMW,11.0,2993,235,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4494,2017,60083,1,5.0,13.78,Hyundai,19.67,1582,126.2,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4495,2016,85450,1,5.0,4.0,Maruti,26.59,1248,74,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4496,2013,88000,1,5.0,4.33,Maruti,22.9,1248,74,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4497,2015,81828,1,5.0,5.43,Hyundai,24.0,1186,73.97,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4498,2016,18000,1,5.0,4.9,Ford,18.16,1196,86.8,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4499,2017,15000,1,5.0,70.0,BMW,15.97,2993,258,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4500,2016,34000,1,5.0,25.5,Mercedes-Benz,11.78,2143,167.62,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4501,2015,46000,1,5.0,5.1,Hyundai,18.9,1197,82,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4502,2013,48158,1,5.0,6.7,Hyundai,22.32,1582,126.32,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4503,2013,93000,1,5.0,26.5,BMW,16.73,2993,218,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4504,2013,71007,1,5.0,3.9,Nissan,23.08,1461,63.1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4505,2010,63067,2,5.0,2.7,Maruti,15.5,1586,103.3,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4506,2011,70259,1,5.0,2.95,Tata,21.12,1248,88.8,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4507,2015,13000,1,5.0,23.0,Audi,16.55,1968,140,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4508,2009,140000,2,5.0,2.49,Maruti,17.8,1248,75,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4509,2015,130000,1,5.0,4.5,Maruti,25.2,1248,74,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4510,2011,89401,1,5.0,4.5,Toyota,21.43,1364,87.2,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4511,2015,67000,1,5.0,6.9,Honda,27.3,1498,98.6,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4512,2010,65329,1,4.0,20.72,BMW,7.94,4395,450,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4513,2010,72000,1,5.0,2.21,Skoda,16.25,1198,73.9,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4514,2011,82000,2,5.0,13.9,Land,12.35,2179,187.74,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4515,2010,85000,1,5.0,1.46,Ford,15.3,1596,101,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4516,2012,83000,1,5.0,6.0,Hyundai,19.08,1582,126.32,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4517,2016,26000,1,5.0,3.0,Renault,21.7,999,67,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4518,2012,27000,1,5.0,3.5,Tata,22.3,1248,88.8,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4519,2018,37746,1,5.0,7.59,Hyundai,21.19,1396,88.73,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4520,2009,63274,2,5.0,1.99,Maruti,15.0,1586,104.68,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4521,2016,25000,1,5.0,3.8,Renault,25.17,799,53.3,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4522,2013,197000,1,7.0,4.0,Mahindra,11.68,2498,112,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4523,2013,45010,2,5.0,2.95,Hyundai,21.1,814,55.2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
4524,2013,75348,1,5.0,3.75,Honda,25.8,1498,98.6,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4525,2010,90110,1,5.0,2.5,Volkswagen,22.07,1199,73.9,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4526,2011,102013,1,5.0,3.75,Honda,17.0,1497,118,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4527,2015,36000,1,7.0,22.0,Toyota,12.55,2982,168.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4528,2017,37578,1,5.0,6.14,Honda,18.0,1198,86.7,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4529,2015,46001,1,5.0,16.0,BMW,20.58,1995,143,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4530,2014,46559,1,5.0,3.75,Maruti,23.1,998,67.04,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4531,2015,48000,1,8.0,11.75,Toyota,12.99,2494,100.6,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4532,2013,46000,2,5.0,24.0,Jaguar,16.36,2179,187.7,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4533,2017,15000,1,5.0,8.9,Honda,17.5,1199,88.7,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4534,2012,85000,3,5.0,10.0,BMW,17.05,1995,184,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4535,2014,32000,1,5.0,5.55,Skoda,14.3,1598,103.5,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4536,2012,60818,1,5.0,3.59,Volkswagen,16.09,1598,103.5,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4537,2019,35188,1,5.0,11.13,Ford,22.77,1498,98.59,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4538,2012,110000,1,7.0,7.2,Mahindra,15.1,2179,140,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4539,2014,61000,1,5.0,2.98,Ford,18.6,1388,67,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4540,2010,75000,2,5.0,1.7,Hyundai,17.92,1086,62.1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4541,2015,55000,1,7.0,52.0,Mercedes-Benz,12.0,2987,224,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4542,2003,69966,1,5.0,0.95,Maruti,19.7,796,46.3,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4543,2016,42000,1,5.0,9.25,Honda,17.8,1497,117.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4544,2014,48000,1,7.0,16.25,Hyundai,13.01,2199,194.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4545,2015,35000,1,5.0,20.99,Mercedes-Benz,17.9,2143,136,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4546,2005,128000,2,8.0,4.25,Toyota,12.8,2494,102,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4547,2008,78000,2,5.0,7.2,BMW,16.07,1995,181,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4548,2011,53080,1,5.0,4.4,Maruti,18.6,1197,85.8,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4549,2011,66000,2,5.0,4.25,Volkswagen,15.04,1598,103.6,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4550,2012,25000,1,7.0,5.35,Maruti,16.02,1373,93.7,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4551,2016,36139,2,5.0,6.3,Hyundai,18.9,1197,82,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4552,2017,44000,1,5.0,12.5,Hyundai,19.67,1582,126.2,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4553,2008,50000,2,5.0,7.5,Audi,16.77,2967,241.38,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4554,2016,81177,1,7.0,11.25,Mahindra,16.0,1997,140,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4555,2016,26000,1,5.0,7.65,Ford,16.05,1499,110.4,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4556,2016,100000,1,5.0,4.5,Hyundai,24.4,1120,71,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4557,2014,75000,1,5.0,7.5,Volkswagen,21.21,1498,103.2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4558,2004,119859,1,5.0,7.1,Mercedes-Benz,13.0,2987,210,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4559,2010,55980,1,5.0,2.25,Hyundai,20.36,1197,78.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4560,2015,30000,1,5.0,27.0,Audi,17.11,1968,174.33,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4561,2012,49700,2,5.0,4.18,Hyundai,21.9,1396,88.76,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4562,2013,79000,1,5.0,6.5,Hyundai,23.5,1396,88.7,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4563,2010,65100,1,5.0,3.15,Honda,17.0,1497,118,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4564,2016,54161,1,7.0,7.64,Maruti,25.47,1248,88.50,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4565,2011,28619,1,5.0,2.4,Maruti,19.7,796,46.3,0,0,0,0,1,0,0,0,0,0,0,0,1,1
4566,2016,9000,1,5.0,4.25,Maruti,20.51,998,67,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4567,2016,42876,1,5.0,9.31,Hyundai,19.08,1582,126.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4568,2011,64000,1,5.0,2.39,Maruti,19.7,796,46.3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
4569,2018,20488,2,5.0,7.64,Volkswagen,16.09,1598,103.5,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4570,2016,21000,1,5.0,6.21,Maruti,21.4,1197,83.1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4571,2012,119203,1,5.0,16.5,Land,0.0,2179,115,0,0,0,0,0,1,0,0,0,0,1,0,0,0
4572,2011,55987,1,5.0,8.22,Honda,13.7,1997,153.86,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4573,2017,72668,1,7.0,28.85,Toyota,14.24,2755,174.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4574,2015,32000,1,5.0,8.5,Honda,15.6,1497,116.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4575,2014,3000,2,2.0,90.0,Mercedes-Benz,12.0,5461,421,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4576,2015,10400,1,5.0,6.51,Honda,17.4,1497,117.3,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4577,2013,35000,1,5.0,4.65,Maruti,22.9,1248,74,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4578,2013,55101,1,5.0,8.4,Toyota,14.53,1794,138.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4579,2014,57464,1,5.0,5.75,Toyota,23.59,1364,67.06,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4580,2006,110000,1,5.0,1.11,Maruti,18.9,998,67.1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4581,2014,72000,1,5.0,17.25,Mercedes-Benz,12.0,1991,184,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4582,2012,16000,1,5.0,32.0,Jaguar,16.36,2179,187.7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4583,2011,62020,1,5.0,3.45,Hyundai,17.0,1197,80,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4584,2014,85000,2,5.0,23.0,Land,12.39,2179,147.51,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4585,2018,14223,1,5.0,7.32,Hyundai,18.6,1197,81.86,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4586,2014,41210,1,5.0,4.4,Honda,18.0,1198,86.7,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4587,2015,20000,1,5.0,47.35,Mercedes-Benz,0.0,2987,165,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4588,2016,18043,1,5.0,4.12,Maruti,22.74,796,47.3,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4589,2016,80000,1,7.0,19.5,Toyota,11.36,2755,171.5,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4590,2016,21000,1,5.0,6.2,Hyundai,18.9,1197,82,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4591,2016,49000,1,5.0,45.0,BMW,16.55,2993,258,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4592,2010,95000,2,5.0,2.8,Hyundai,18.5,1197,80,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4593,2015,32000,1,5.0,4.8,Hyundai,18.9,1197,82,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4594,2014,122800,1,5.0,5.65,Ford,25.01,1498,89.75,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4595,2015,69000,1,5.0,5.9,Maruti,26.59,1248,74,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4596,2015,65000,2,5.0,5.0,Toyota,23.59,1364,67.04,0,0,0,0,0,0,0,0,0,1,1,0,0,1
4597,2015,23000,1,5.0,4.9,Hyundai,19.1,1197,82,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4598,2009,70000,1,5.0,4.25,Honda,13.5,1799,130,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4599,2014,250000,1,8.0,10.9,Toyota,12.99,2494,100.6,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4600,2012,56000,1,5.0,2.45,Hyundai,13.2,1495,94,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4601,2013,30000,1,5.0,2.5,Maruti,22.74,796,47.3,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4602,2010,35000,1,2.0,29.5,Mercedes-Benz,8.1,5461,387.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4603,2013,92250,2,5.0,5.75,Ford,22.7,1498,89.84,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4604,2018,40000,1,5.0,5.0,Hyundai,20.14,1197,81.86,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4605,2014,96848,1,5.0,4.62,Skoda,14.3,1598,103.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4606,2016,42000,1,5.0,23.5,Audi,15.73,1968,174.33,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4607,2013,55886,1,7.0,7.25,Mahindra,16.0,2179,140,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4608,2019,12336,1,5.0,11.88,Hyundai,17.0,1591,121.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4609,2009,60000,3,5.0,2.25,Hyundai,13.9,1599,103.2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
4610,2003,83000,2,5.0,0.85,Ford,14.2,1597,92,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4611,2018,24000,1,5.0,4.0,Nissan,19.69,1198,67.04,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4612,2016,32198,1,5.0,5.1,Honda,16.5,1198,86.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4613,2014,92247,1,7.0,12.5,Toyota,12.99,2494,100.6,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4614,2011,121311,1,5.0,2.9,Volkswagen,20.64,1498,108.5,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4615,2016,66296,1,7.0,15.96,Mahindra,16.0,2179,140,0,0,1,0,0,0,0,0,0,0,1,0,0,1
4616,2015,41000,1,5.0,5.45,Hyundai,16.9,1197,82,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4617,2017,38681,1,7.0,23.86,Ford,13.5,2198,157.7,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4618,2008,43761,1,5.0,1.75,Chevrolet,18.0,995,62,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4619,2017,17400,1,7.0,9.75,Maruti,24.52,1248,88.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4620,2013,61510,1,5.0,4.75,Honda,25.8,1498,98.6,1,0,0,0,0,0,0,0,0,0,1,0,0,1
4621,2014,60000,1,5.0,6.25,Honda,17.4,1497,117.3,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4622,2014,35165,2,5.0,22.0,Mini,23.8,1998,112,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4623,2016,41617,1,5.0,14.14,Toyota,14.53,1794,138.1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4624,2014,65000,1,5.0,11.95,Skoda,13.7,1798,157.75,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4625,2011,68000,1,5.0,2.5,Maruti,18.9,998,67.1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
4626,2013,49000,1,5.0,2.75,Hyundai,19.81,1086,68.05,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4627,2019,16698,1,5.0,5.85,Tata,23.84,1199,84,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4628,2016,30965,1,5.0,6.25,Maruti,21.4,1197,83.1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4629,2014,56058,1,5.0,4.95,Volkswagen,15.04,1598,103.2,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4630,2017,15356,1,5.0,4.75,Hyundai,18.9,1197,81.86,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4631,2013,54000,1,5.0,2.55,Ford,20.0,1399,68.05,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4632,2011,47000,2,5.0,4.5,Honda,13.9,1799,130.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4633,2015,21652,1,5.0,3.01,Maruti,22.74,796,47.3,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4634,2016,52000,1,5.0,42.0,Land,15.68,1999,177,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4635,2010,35010,1,5.0,11.5,Audi,12.4,2698,179.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4636,2006,76662,1,5.0,10.99,Mercedes-Benz,11.0,2987,198.5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4637,2009,89000,1,5.0,3.71,Honda,17.0,1497,118,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4638,2006,80000,3,5.0,2.0,Honda,10.1,2354,152,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4639,2018,39023,1,5.0,9.48,Maruti,28.09,1248,88.5,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4640,2004,62000,2,5.0,1.25,Maruti,18.9,998,67.1,0,0,0,0,0,1,0,0,0,0,0,0,1,1
4641,2015,78046,1,5.0,10.9,Hyundai,19.67,1582,126.2,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4642,2015,34400,1,5.0,5.5,Maruti,28.09,1248,88.5,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4643,2016,64624,1,5.0,3.71,Hyundai,21.1,814,55.2,0,0,1,0,0,0,0,0,0,0,0,0,1,1
4644,2014,69192,1,7.0,6.25,Maruti,16.02,1373,93.7,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4645,2012,55000,1,5.0,4.9,Volkswagen,20.54,1598,103.6,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4646,2005,81000,2,5.0,1.1,Honda,12.8,1493,100,0,0,0,0,0,0,0,0,1,0,0,0,1,1
4647,2016,36733,1,5.0,4.72,Volkswagen,16.47,1198,73.9,0,0,0,0,0,0,1,0,0,0,0,0,1,1
4648,2017,24310,1,4.0,3.7,Maruti,33.44,796,40.3,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4649,2016,43022,1,5.0,24.85,Mercedes-Benz,17.9,2143,136,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4650,2013,74000,1,7.0,12.25,Hyundai,14.66,2199,194.3,0,0,0,0,0,1,0,0,0,0,1,0,0,1
4651,2014,47000,1,5.0,3.9,Maruti,22.9,1248,74,0,0,0,0,0,0,0,1,0,0,1,0,0,1
4652,2017,37460,1,5.0,6.28,Hyundai,18.6,1197,81.86,0,0,0,0,0,0,1,0,0,0,0,0,1,1
